"","player","team","position","headshot_url","date","pass_yds_line","pass_yds_over_price","pass_yds_under_price","rush_yds_line","rush_yds_over_price","rush_yds_under_price","rec_yds_line","rec_yds_over_price","rec_yds_under_price","pass_tds_line","pass_tds_over_price","pass_tds_under_price","rush_tds_line","rush_tds_over_price","rush_tds_under_price","rec_tds_line","rec_tds_over_price","rec_tds_under_price","rush_yds_expected","rush_tds_expected","rec_yds_expected","rec_tds_expected","pass_yds_expected","pass_tds_expected","implied_fantasy_points"
"30","James Cook","BUF","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/anjbznqb9i21wzcgrtbs",2026-07-24,NA,NA,NA,1200.5,-114,-114,NA,NA,NA,NA,NA,NA,10.5,115,-145,NA,NA,NA,1279.03738317757,11.0346464167062,NA,NA,NA,NA,194.111616817994
"31","Amon-Ra St Brown","DET","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd8nwhm6pvxfyzphzl6i",2026-07-24,NA,NA,NA,NA,NA,NA,1225.5,-114,-114,NA,NA,NA,NA,NA,NA,9.5,-115,-115,NA,NA,1305.67289719626,10.1627906976744,NA,NA,191.544033905673
"32","Ashton Jeanty","LV","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syspis1mntov9kgspb7r",2026-07-24,NA,NA,NA,975.5,-114,-114,350.5,-115,-115,NA,NA,NA,7.5,-115,-115,NA,NA,NA,1039.31775700935,8.02325581395349,374.953488372093,NA,NA,NA,189.566659421865
"33","Saquon Barkley","PHI","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ern1nbhivkmwkg82c7v1",2026-07-24,NA,NA,NA,1050.5,-114,-114,250.5,-130,100,NA,NA,NA,7.5,-135,105,NA,NA,NA,1119.22429906542,8.01037882719253,266.869565217391,NA,NA,NA,186.671659391436
"34","DeVon Achane","MIA","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk1xwio0bryfxo1ylweu",2026-07-24,NA,NA,NA,975.5,-114,-114,400.5,-115,-115,NA,NA,NA,5.5,120,-150,NA,NA,NA,1039.31775700935,5.72727272727273,428.441860465116,NA,NA,NA,181.139598111083
"35","CeeDee Lamb","DAL","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijxzvtumjhqu3zva1bwc",2026-07-24,NA,NA,NA,NA,NA,NA,1200.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,-130,100,NA,NA,1279.03738317757,8.02173913043478,NA,NA,176.034173100366
"36","Justin Jefferson","MIN","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f0ccavu3ppzcs51e1cuv",2026-07-24,NA,NA,NA,NA,NA,NA,1150.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,100,-130,NA,NA,1225.76635514019,7.95652173913043,NA,NA,170.315765948801
"37","Justin Jefferson","MIN","LB",NA,2026-07-24,NA,NA,NA,NA,NA,NA,1150.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,100,-130,NA,NA,1225.76635514019,7.95652173913043,NA,NA,170.315765948801
"38","Kyler Murray","MIN","QB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flezsremqighwuiyu77f",2026-07-24,3000.5,-115,-115,375.5,-115,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.697674418605,NA,NA,NA,3209.83720930233,NA,168.563255813954
"39","Breece Hall","NYJ","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2026-07-24,NA,NA,NA,900.5,-114,-114,325.5,-115,-115,NA,NA,NA,5.5,110,-140,NA,NA,NA,959.411214953271,5.77380952380952,348.209302325581,NA,NA,NA,165.404908870742
"40","Drake London","ATL","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/np91pvk7mczra1iyjkmo",2026-07-24,NA,NA,NA,NA,NA,NA,1100.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,115,-145,NA,NA,1172.4953271028,7.86378737541528,NA,NA,164.432256962772
"41","Kyren Williams","LAR","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/smsyrjrwy0lf0hu9hkvg",2026-07-24,NA,NA,NA,925.5,-114,-114,NA,NA,NA,NA,NA,NA,10.5,130,-160,NA,NA,NA,986.046728971962,10.9364548494983,NA,NA,NA,NA,164.223401994186
"42","Javonte Williams","DAL","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwzske22c4wrlf27qrih",2026-07-24,NA,NA,NA,950.5,-114,-114,NA,NA,NA,NA,NA,NA,9.5,-115,-115,NA,NA,NA,1012.68224299065,10.1627906976744,NA,NA,NA,NA,162.244968485112
"43","AJ Brown","NE","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/a014sgzctarbvhwb35lw",2026-07-24,NA,NA,NA,NA,NA,NA,1100.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,-110,-120,NA,NA,1172.4953271028,6.93939393939394,NA,NA,158.885896346644
"44","George Pickens","DAL","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cbpyykoguf7rsxezqzvk",2026-07-24,NA,NA,NA,NA,NA,NA,1050.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,125,-155,NA,NA,1119.22429906542,7.81045751633987,NA,NA,158.785175004581
"45","Cam Skattebo","NYG","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vnftthkbvw7ucsqtqjpq",2026-07-24,NA,NA,NA,800.5,-115,-115,275.5,-115,-115,NA,NA,NA,6.5,115,-145,NA,NA,NA,856.348837209302,6.80683436165164,294.720930232558,NA,NA,NA,155.947982914096
"46","Fernando Mendoza","LV","QB",NA,2026-07-24,2350.5,-114,-114,NA,NA,NA,NA,NA,NA,12.5,-122,-108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2504.27102803738,13.3749133749134,153.670494621149
"47","Nico Collins","HOU","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/osmqyvmib3pssxi6cyic",2026-07-24,NA,NA,NA,NA,NA,NA,1050.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,115,-145,NA,NA,1119.22429906542,6.80683436165164,NA,NA,152.763436076452
"48","Bo Nix","DEN","QB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/igirshmrr6lqtxcpxsea",2026-07-24,3475.5,-115,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3717.97674418605,NA,148.719069767442
"49","Chris Olave","NO","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrrmyvpvujynckag9jop",2026-07-24,NA,NA,NA,NA,NA,NA,1050.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,-110,-120,NA,NA,1119.22429906542,5.87012987012987,NA,NA,147.143209127321
"50","Kenneth Walker","KC","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mnzsnemdzbey5hbahdhk",2026-07-24,NA,NA,NA,925.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,-110,-120,NA,NA,NA,986.046728971962,8.00865800865801,NA,NA,NA,NA,146.656620949144
"51","Omarion Hampton","LAC","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ck7xcbwuka7wu2zwhssk",2026-07-24,NA,NA,NA,925.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,-105,-125,NA,NA,NA,986.046728971962,7.98644986449865,NA,NA,NA,NA,146.523372084188
"52","Davante Adams","LAR","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qtonvcqpixixqhc6lhnc",2026-07-24,NA,NA,NA,NA,NA,NA,800.5,-114,-114,NA,NA,NA,NA,NA,NA,9.5,100,-130,NA,NA,852.869158878505,10.0869565217391,NA,NA,145.808655018285
"53","Brock Bowers","LV","TE","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uzp2ffi0lomamxofsrhy",2026-07-24,NA,NA,NA,NA,NA,NA,925.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,125,-155,NA,NA,986.046728971962,7.81045751633987,NA,NA,145.467417995235
"54","Trey McBride","ARI","TE","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vd7av3vdfs6q7ncjogac",2026-07-24,NA,NA,NA,NA,NA,NA,950.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,115,-145,NA,NA,1012.68224299065,6.80683436165164,NA,NA,142.109230468975
"55","DeVonta Smith","PHI","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vj2fz8veorg1k5qthnjm",2026-07-24,NA,NA,NA,NA,NA,NA,1000.5,-115,-115,NA,NA,NA,NA,NA,NA,5.5,100,-130,NA,NA,1070.3023255814,5.82608695652174,NA,NA,141.98675429727
"56","DeVonta Smith","PHI","DB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rmc5wkyad0gu4gxtvzzy",2026-07-24,NA,NA,NA,NA,NA,NA,1000.5,-115,-115,NA,NA,NA,NA,NA,NA,5.5,100,-130,NA,NA,1070.3023255814,5.82608695652174,NA,NA,141.98675429727
"57","Tee Higgins","CIN","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flr9f8oqigbyroeaubxb",2026-07-24,NA,NA,NA,NA,NA,NA,875.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,-130,100,NA,NA,932.775700934579,8.02173913043478,NA,NA,141.408004876067
"58","Tetairoa McMillan","CAR","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hokqp6gl5xujtlqwecg8",2026-07-24,NA,NA,NA,NA,NA,NA,925.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,100,-130,NA,NA,986.046728971962,6.89130434782609,NA,NA,139.952498984153
"59","Zay Flowers","BAL","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqqh8gmxdpo55qwpsszj",2026-07-24,NA,NA,NA,NA,NA,NA,975.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,100,-130,NA,NA,1039.31775700935,5.82608695652174,NA,NA,138.888297440065
"60","Emeka Egbuka","TB","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qolqqtwamffi0pi4np7h",2026-07-24,NA,NA,NA,NA,NA,NA,900.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,115,-145,NA,NA,959.411214953271,6.80683436165164,NA,NA,136.782127665237
"61","David Montgomery","HOU","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xeb6fq4zimgkksq7uari",2026-07-24,NA,NA,NA,825.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,-105,-125,NA,NA,NA,879.504672897196,7.98644986449865,NA,NA,NA,NA,135.869166476711
"62","Quinshon Judkins","CLE","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ojtce2im0wp2ltyel0vc",2026-07-24,NA,NA,NA,875.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,130,-160,NA,NA,NA,932.775700934579,6.73578595317726,NA,NA,NA,NA,133.692285812522
"63","Quinshon Judkins","CLE","DL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ojtce2im0wp2ltyel0vc",2026-07-24,NA,NA,NA,875.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,130,-160,NA,NA,NA,932.775700934579,6.73578595317726,NA,NA,NA,NA,133.692285812522
"64","Jaylen Waddle","DEN","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dsxd2zcqm42wsv4ewtfc",2026-07-24,NA,NA,NA,NA,NA,NA,925.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,100,-130,NA,NA,986.046728971962,5.82608695652174,NA,NA,133.561194636327
"65","Garrett Wilson","NYJ","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kbijsheobhwej7lh8mvf",2026-07-24,NA,NA,NA,NA,NA,NA,975.5,-114,-114,NA,NA,NA,NA,NA,NA,4.5,-115,-115,NA,NA,1039.31775700935,4.81395348837209,NA,NA,132.815496631167
"66","DAndre Swift","CHI","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owpmwzoilitcodc6cmxo",2026-07-24,NA,NA,NA,800.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,160,-210,NA,NA,NA,852.869158878505,7.81885856079404,NA,NA,NA,NA,132.200067252615
"67","DJ Moore","BUF","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qphturmeiifnqrnf5pax",2026-07-24,NA,NA,NA,NA,NA,NA,850.5,-115,-115,NA,NA,NA,NA,NA,NA,6.5,125,-155,NA,NA,909.837209302326,6.75816993464052,NA,NA,131.532740538076
"68","Terry McLaurin","WAS","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wokz1etv1wj1vhbmvxgs",2026-07-24,NA,NA,NA,NA,NA,NA,900.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,-120,-110,NA,NA,959.411214953271,5.89177489177489,NA,NA,131.291770845976
"69","Jameson Williams","DET","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gpjarmglg1jhwq5wr1uu",2026-07-24,NA,NA,NA,NA,NA,NA,900.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,-115,-115,NA,NA,959.411214953271,5.88372093023256,NA,NA,131.243447076722
"70","Ladd McConkey","LAC","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qsvdiebsa34jtkcrjpju",2026-07-24,NA,NA,NA,NA,NA,NA,900.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,100,-130,NA,NA,959.411214953271,5.82608695652174,NA,NA,130.897643234458
"71","Aaron Rodgers","PIT","QB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",2026-07-24,3050.5,-114,-114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3250.06542056075,NA,130.00261682243
"72","Chase Brown","CIN","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pv3sq3uzosixxexbznq5",2026-07-24,NA,NA,NA,825.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,110,-140,NA,NA,NA,879.504672897196,6.83333333333333,NA,NA,NA,NA,128.95046728972
"73","Malik Willis","MIA","QB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsnetccy7bquili3gcqq",2026-07-24,2975.5,-115,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3183.09302325581,NA,127.323720930233
"74","Rome Odunze","CHI","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yqjdhpsno75du0n72u4w",2026-07-24,NA,NA,NA,NA,NA,NA,800.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,-115,-115,NA,NA,852.869158878505,6.95348837209302,NA,NA,127.007846120409
"75","Mike Evans","SF","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yaxorbdsvk1ucfuiyrkj",2026-07-24,NA,NA,NA,NA,NA,NA,800.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,110,-140,NA,NA,852.869158878505,6.83333333333333,NA,NA,126.28691588785
"76","Jeremiyah Love","ARI","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b12gtjsylmql5v7iyyla",2026-07-24,NA,NA,NA,850.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,-125,-105,NA,NA,NA,906.140186915888,5.89430894308943,NA,NA,NA,NA,125.979872350125
"77","Courtland Sutton","DEN","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r2sr6cbma4c7wc3isejj",2026-07-24,NA,NA,NA,NA,NA,NA,775.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,-140,110,NA,NA,826.233644859813,6.94047619047619,NA,NA,124.266221628838
"78","DK Metcalf","PIT","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tknefloqsleltfmslj2y",2026-07-24,NA,NA,NA,NA,NA,NA,825.5,-115,-115,NA,NA,NA,NA,NA,NA,5.5,100,-130,NA,NA,883.093023255814,5.82608695652174,NA,NA,123.265824064712
"79","Marvin Harrison","ARI","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwpoo1icpnh8emjvqaii",2026-07-24,NA,NA,NA,NA,NA,NA,825.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,115,-145,NA,NA,879.504672897196,5.74988134788799,NA,NA,122.449755377048
"80","Jadarian Price","SEA","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/toy90i08oumgbdlvctja",2026-07-24,NA,NA,NA,750.5,-115,-115,NA,NA,NA,NA,NA,NA,6.5,-115,-115,NA,NA,NA,802.860465116279,6.95348837209302,NA,NA,NA,NA,122.006976744186
"81","Christian Watson","GB","WR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syljognztlbghfeqyqn1",2026-07-24,NA,NA,NA,NA,NA,NA,750.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,100,-130,NA,NA,799.598130841121,6.89130434782609,NA,NA,121.307639171069
"82","Bucky Irving","TB","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmgpumoxwhvrrkcjuuuw",2026-07-24,NA,NA,NA,800.5,-115,-115,NA,NA,NA,NA,NA,NA,5.5,135,-170,NA,NA,NA,856.348837209302,5.70133963750985,NA,NA,NA,NA,119.842921545989
"83","Tony Pollard","TEN","RB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dvpdczetkdhrqpm8izmd",2026-07-24,NA,NA,NA,800.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,125,-155,NA,NA,NA,852.869158878505,5.70588235294118,NA,NA,NA,NA,119.522210005498
